db_id,entry_id,description_ru,description_en,lang,is_def,sense_group,num
sense_d294e86,entry_otemæj,таким образом,thus,os-x-digor,0,sense_d294e76,
sense_d295e72,entry_alcy,всё,everything,,0,,
sense_d296e77,entry_aræxsyn,подходить,match,,0,sense_d296e76,
sense_d296e94,entry_aræxsyn,соответствовать,correspond,,0,sense_d296e76,
sense_d296e103,entry_aræxsyn,справляться,,,0,sense_d296e76,
sense_d296e112,entry_aræxsyn,управляться (с делом),get things done,,0,sense_d296e76,
sense_d296e121,entry_aræxsyn,уметь,be able,,0,sense_d296e76,
sense_d296e130,entry_aræxsyn,быть умелым,be skilful,,0,sense_d296e76,
sense_d298e77,entry_byrsyn,ломиться,force one's way,,0,sense_byrsyn.1,1
sense_d298e86,entry_byrsyn,вторгаться,break into,,0,sense_byrsyn.1,1
sense_d298e95,entry_byrsyn,напирать,press,,0,sense_byrsyn.1,1
sense_d298e106,entry_byrsyn,одолевать в борьбе,defeat during the fight,,0,sense_byrsyn.2,2
sense_d298e115,entry_byrsyn,бороть,fight,,0,sense_byrsyn.2,2
sense_d299e76,entry_ivylyn,разливаться,to overflow,,0,,
sense_d301e70,entry_nælæstæg,мужское существо,male being,,0,sense_d301e69,
sense_d301e79,entry_nælæstæg,мужчина,man,,0,sense_d301e69,
sense_d302e70,entry_gojmag,личность,individual,,0,sense_d302e69,
sense_d302e79,entry_gojmag,лицо,person,,0,sense_d302e69,
sense_d302e88,entry_gojmag,человек,human being,,0,sense_d302e69,
sense_d302e109,re_d302e104,человек,person,,0,,
sense_d302e125,re_d302e120,мужчина,man,,0,,
sense_d302e141,re_d302e136,женщина,woman,,0,,
sense_d302e157,re_d302e152,гость,guest,,0,,
sense_d305e75,entry_ræsaʒun,вставлять,insert,,0,sense_d305e74,
sense_d305e84,entry_ræsaʒun,всадить,put in,,0,sense_d305e74,
sense_d305e93,entry_ræsaʒun,вонзать,stab,,0,sense_d305e74,
sense_d305e102,entry_ræsaʒun,воткнуть,stick,,0,sense_d305e74,
sense_d307e70,entry_artʒæst,очаг,hearth,,0,sense_d307e69,
sense_d307e79,entry_artʒæst,огонь очага,fire of the hearth,,0,sense_d307e69,
sense_d310e72,entry_dykkag,второй,second,,0,,
sense_d312e73,entry_īsḱī,кто-нибудь,somebody,,0,sense_d312e72,
sense_d312e82,entry_īsḱī,чужой,somebody else's,,0,sense_d312e72,
sense_d312e91,entry_īsḱī,посторонний,strange,,0,sense_d312e72,
sense_d313e69,entry_kʼisteg,"кусок материи, вшиваемый под мышку для прочности",piece of fabric sewn under the arm for durability,,0,,
sense_d314e76,entry_fadyn_2,покрываться сыпью,break out in a rash,,0,,
sense_d314e94,re_d314e86,корь,measles,,0,,
sense_d314e104,re_d314e86,распускаться (о цветке),blossom out,os-x-digor,0,,
sense_d316e72,entry_raǵy,рано,early,,0,,1
sense_d316e83,entry_raǵy,давно,long ago,,0,sense_d316e82,2
sense_d316e92,entry_raǵy,прежде,before,,0,sense_d316e82,2
sense_d316e107,re_d316e102,давным-давно,once upon a time,,0,,
sense_d317e75,entry_axwyrsyn,окрашиваться,get painted,,0,sense_d317e74,
sense_d317e84,entry_axwyrsyn,мараться красящим веществом,stain with dye,,0,sense_d317e74,
sense_d320e72,entry_fydæxsæw,"дурная (бессонная, беспокойная) ночь","bad (sleepless, restless) night",,0,,
sense_d321e69,entry_kʼanʒol,камзол,camisole,,0,,
sense_d323e75,entry_kærzyn,содрогаться,to shudder,,0,sense_d323e74,
sense_d323e84,entry_kærzyn,"поморщиться от чего-либо горького, кислого и т. п.","to wince at something bitter, sour etc.",,0,sense_d323e74,
sense_d324e69,entry_dua,молитва,prayer,,0,,
sense_d325e72,entry_æwwærc,размятый в руках комок (молодой крапивы или иной съедобной травы),a lump (of nettle of other edible grass) a mashed in hands,,0,,
sense_d327e77,entry_æmbælyn,встречаться,occur,,0,sense_æmbælyn.1,1
sense_d327e86,entry_æmbælyn,попадать,,,0,sense_æmbælyn.1,1
sense_d327e93,entry_æmbælyn,приличествовать,be convenient,,0,sense_æmbælyn.2,2
sense_d327e102,entry_æmbælyn,следовать,befit,,0,sense_æmbælyn.2,2
sense_d327e117,re_d327e112,"доля добычи, которая дается встречному",share of prey given to a man who was met on the way,,0,,
sense_d328e72,entry_færv,ольха,alder,,0,,
sense_d328e91,re_d328e82,ольховник,alder forest,,0,sense_d328e90,
sense_d328e100,re_d328e82,ольховая роща,alder grove,,0,sense_d328e90,
sense_d330e73,entry_ḱys,крупный песок,coarse sand,,0,sense_d330e72,
sense_d330e82,entry_ḱys,щебень осыпающейся скалы,crushed stone of crumbling rock,,0,sense_d330e72,
sense_d332e77,entry_rædūvyn,рвать,tear,,0,sense_d332e76,
sense_d332e86,entry_rædūvyn,вырывать,tear out,,0,sense_d332e76,
sense_d332e95,entry_rædūvyn,выдергивать с силой,pull with force,,0,sense_d332e76,
sense_d332e104,entry_rædūvyn,раздирать,rend,,0,sense_d332e76,
sense_d332e113,entry_rædūvyn,делать ссадину на коже,make an abrasion on the skin,,0,sense_d332e76,
sense_d335e72,entry_qal_2,бодрствующий,awake,,0,,
sense_d335e88,re_d335e82,будить,wake,,0,sense_d335e87,
sense_d335e99,re_d335e82,просыпаться,wake up,,0,sense_d335e87,
sense_d335e117,re_d335e110,проснуться,awake (v.),,0,,
sense_d336e72,entry_Amyran,"герой „Даредзановского“ цикла эпических сказаний, бытующих у осетин и грузин. Образ, близкий к греческому Прометею. Принадлежал к роду %iDareʒantæ%i ( Dareǯan is-ʒe)",the hero of the ‘Daredzan's’ cycle of epic legends that exist among the Ossetians and Georgians. An image close to the Greek Prometheus. Belonged to the %iDareʒantæ%i family ( Dareǯan is-ʒe),,1,,
sense_d338e77,entry_īvyn,менять,to change,,0,sense_d338e76,
sense_d338e86,entry_īvyn,меняться,to exchange,,0,sense_d338e76,
sense_d338e95,entry_īvyn,линять,to fade,,0,sense_d338e76,
sense_d338e112,re_d338e107,смена,change,,0,,
sense_d338e137,re_d338e131,подлежащий обмену,redeemable,,0,sense_d338e136,
sense_d338e146,re_d338e131,взамен,in exchange,,0,sense_d338e136,
sense_d340e72,entry_kærc,шуба,coat,,0,,
sense_d340e90,re_d340e82,материал на шубу,material for a coat,,0,,
sense_d344e79,entry_raxīz,правый,right,,0,sense_d344e78,
sense_d344e88,entry_raxīz,dexter,dexter,,0,sense_d344e78,
sense_d344e128,re_d344e121,направо,to the right,,0,,
sense_d344e146,re_d344e141,справа,on the right,,0,,
sense_d346e73,entry_bædūl,птенец,nestling,,0,sense_d346e72,
sense_d346e82,entry_bædūl,детеныш,cub,,0,sense_d346e72,
sense_d347e72,entry_ragaǧommæ,своевременно,in a timely manner,,0,sense_d347e71,
sense_d347e81,entry_ragaǧommæ,заранее,in advance,,0,sense_d347e71,
sense_d347e90,entry_ragaǧommæ,предварительно,previously,,0,sense_d347e71,
sense_d348e72,entry_kar,возраст,age,,0,,
sense_d348e87,re_d348e82,ровесник,person of the same age,,0,,
sense_d349e75,entry_kʼærnyx,вор,thief,,0,sense_d349e74,
sense_d349e84,entry_kʼærnyx,воровство,theft,,0,sense_d349e74,
sense_d349e99,re_d349e94,красть,steal,,0,,
sense_d349e115,re_d349e110,краденое,stolen goods,,0,,
sense_d350e72,entry_kærvæʒ,четырехрядный ячмень,bigg,,0,,
sense_d351e69,entry_kæsæncæst,подзорная труба,spyglass,,0,,
sense_d353e73,entry_boqqwyr,зоб,goiter,,0,sense_d353e72,
sense_d353e82,entry_boqqwyr,двойной подбородок,double chin,,0,sense_d353e72,
sense_d356e71,entry_æstæs,восемнадцать,eighteen,,0,,
sense_d360e75,entry_ræsyd,опухоль,tumour,,0,sense_d360e74,
sense_d360e84,entry_ræsyd,отек,edema,,0,sense_d360e74,
sense_d361e72,entry_fydǵyn,мясной пирог,meat pie,,0,,
sense_d365e77,entry_amonyn,показывать,show,,0,sense_d365e76,
sense_d365e86,entry_amonyn,наставлять,instruct,,0,sense_d365e76,
sense_d365e95,entry_amonyn,учить,teach,,0,sense_d365e76,
sense_d365e104,entry_amonyn,monere,%imonere%i,,0,sense_d365e76,
sense_d365e268,re_d365e263,наставник,mentor,,0,,
sense_d365e292,re_d365e287,проводник,guide,,0,,
sense_d366e74,entry_ḱʼeps,лоскуток кожи,skin shred,,0,,
sense_d367e75,entry_ḱīnyg,книга,book,,0,sense_d367e74,
sense_d367e84,entry_ḱīnyg,письмо,letter,,0,sense_d367e74,
sense_d367e99,re_d367e94,уметь читать,to know how to read,,0,,
sense_d368e69,entry_dombaj,зубр,bison,,0,,
sense_d368e79,entry_dombaj,лев,lion,,0,,
sense_d368e94,entry_dombaj,мощный,powerful,,0,sense_d368e93,
sense_d368e103,entry_dombaj,сильный,strong,,0,sense_d368e93,
sense_d371e77,re_d371e72,"будний, рабочий день",workday,,0,,
sense_d373e73,entry_bydyrǧ,лохмотья,rags,,0,sense_d373e72,
sense_d373e82,entry_bydyrǧ,тряпье,clobber,,0,sense_d373e72,
sense_d373e91,entry_bydyrǧ,чучело,jackstraw,,0,sense_d373e72,
sense_d373e100,entry_bydyrǧ,огородное пугало,scarecrow,,0,sense_d373e72,
sense_d376e73,entry_cʼærna,веснущатый,freckled,,0,sense_d376e72,
sense_d376e82,entry_cʼærna,пятнистый,spotted,,0,sense_d376e72,
sense_d376e91,entry_cʼærna,веснушка,freckle,,0,sense_d376e72,
sense_d376e106,re_d376e101,рябая курица,speckled hen,,0,,
sense_d376e123,re_d376e117,рябой,specky,,0,sense_d376e122,
sense_d376e132,re_d376e117,веснущатый,freckled,,0,sense_d376e122,
sense_d377e77,entry_īvtynʒyn,запрягать,to harness,,0,sense_d377e76,
sense_d377e86,entry_īvtynʒyn,заряжать (ружье и т. п.),to load (a gun etc.),,0,sense_d377e76,
sense_d377e95,entry_īvtynʒyn,заводить (часы и т. п.),to wind (a watch / clock etc.),,0,sense_d377e76,
sense_d378e72,entry_ʒæǧynʒæg,сорока,magpie,,0,,
sense_d379e93,entry_lasæggag,пищевод,gullet,,0,,
sense_d380e70,entry_farsmæ,рядом,next,,0,sense_d380e69,
sense_d380e79,entry_farsmæ,возле,near,,0,sense_d380e69,
sense_d382e69,entry_cærgæs,орел,eagle,,0,,
sense_d384e73,entry_ræmon,сдержанный,restrained,,0,sense_d384e72,
sense_d384e82,entry_ræmon,спокойный,calm,,0,sense_d384e72,
sense_d384e134,re_d384e123,Рамоновы,Ramonovs,,0,,
sense_d385e70,entry_æfsapʽæ,"тот, кто ведает провизией",provisioner,,0,sense_d385e69,
sense_d385e79,entry_æfsapʽæ,хлебодар,bread giver,,0,sense_d385e69,
sense_d385e88,entry_æfsapʽæ,повар,cook,,0,sense_d385e69,
sense_d386e77,entry_qakkænæg,сторож,watchman,,0,sense_d386e76,
sense_d386e86,entry_qakkænæg,хранитель,keeper,,0,sense_d386e76,
sense_d388e69,entry_komʒyrǧ,отточенный только у самого края лезвия и потому быстро притупляющийся,"sharpened only at the very edge of the blade, which therefore quickly becomes dull",,0,,
sense_d389e72,entry_myg,сперма,sperm,,0,,
sense_d389e97,re_d389e82,семя,seed,,0,sense_d389e96,
sense_d389e108,re_d389e82,род,clan,,0,sense_d389e96,
sense_d389e117,re_d389e82,порода,breed,,0,sense_d389e96,
sense_d390e74,entry_Os-Bæǧatyr,имя полулегендарных героев и правителей Осетии,the name of the semi-legendary heroes and rulers of Ossetia,os-x-iron,1,,
sense_d393e70,entry_maǧz,мозг,marrow,,0,sense_d393e69,
sense_d393e79,entry_maǧz,,brain,,0,sense_d393e69,
sense_d395e70,entry_gal,бык,bull,,0,sense_d395e69,
sense_d395e79,entry_gal,вол,ox,,0,sense_d395e69,
sense_d395e97,re_d395e89,воловья арба,bullock-cart,,0,,
sense_d395e113,re_d395e108,пастух быков,oxherd,,0,,
sense_d398e70,entry_ænakkag,недостойный,unworthy,,0,sense_d398e69,
sense_d398e79,entry_ænakkag,гнусный,vile,,0,sense_d398e69,
sense_d398e88,entry_ænakkag,негодяй,villain,,0,sense_d398e69,
sense_d399e72,entry_abonykkon,сегодняшний,of today,,0,,
sense_d405e73,entry_æftawc,"безопасное от снежных завалов место, куда свозят предварительно копны сена, дрова, хворост, прежде чем спустить их в долину","a place safe from snow obstructions, where hay, firewood, brushwood are brought before they are put down to the valley",,0,sense_d405e72,
sense_d405e82,entry_æftawc,бросание,throwing,,0,sense_d405e72,
sense_d405e99,entry_æftawc,метание,,,0,sense_d405e72,
sense_d405e112,re_d405e105,бросание жребия,casting lots,,0,,
sense_d405e131,re_d405e123,"свозить, собирать в одно место","bring, collect in one place",,0,,
sense_d409e72,entry_cʼidaǧæ,деготь,tar,,0,,
sense_d410e75,entry_qættyx,стойкий,persistent,,0,sense_d410e74,
sense_d410e84,entry_qættyx,крепкий,strong,,0,sense_d410e74,
sense_d412e73,entry_kʼ0ydipp,франт,dandy,,0,sense_d412e72,
sense_d412e82,entry_kʼ0ydipp,щеголь,fop,,0,sense_d412e72,
sense_d412e91,entry_kʼ0ydipp,спесивец,arrogant person,,0,sense_d412e72,
sense_d413e70,entry_ævzyǧd,ловкий,adroit,,0,sense_d413e69,
sense_d413e79,entry_ævzyǧd,искусный,skillful,,0,sense_d413e69,
sense_d413e88,entry_ævzyǧd,молодчага,,,0,sense_d413e69,
sense_d414e72,entry_ʒorǧa,иноходь,amble,,0,,
sense_d414e87,re_d414e82,бежать иноходью,amble (v.),,0,,
sense_d415e69,entry_ærzæt,руда,ore,,0,,
sense_d419e72,entry_byraw,бурав,drill,,0,,
sense_d420e73,entry_cʼænūd,тростник,cane,,0,sense_d420e72,
sense_d420e82,entry_cʼænūd,осока,sedge,,0,sense_d420e72,
sense_d420e97,re_d420e92,трава с большим количеством осоки,grass with a lot of sedge,,0,,
sense_d421e72,entry_ajdæn,зеркало,mirror,,0,,
sense_d422e72,entry_dīdīnæg,цветок,flower,,0,,
sense_d426e72,entry_ængulʒæxtæ,танец на пальцах ноги,a kind of dance perfomed on toes,,0,,
sense_d427e70,entry_margas,"съестные продукты, приносимые родственниками и знакомыми умершего на поминки",food brought to the funeral by relatives and acquaintances of the deceased,,0,sense_d427e69,
sense_d427e79,entry_margas,"поминки, справляемые родственниками в доме покойника непосредственно после смерти",funerary feast organized by relatives in the house of the deceased just after the deceased’s death,,0,sense_d427e69,
sense_ælūton.1,entry_ælūton,"сказочная пища, утоляющая голод навсегда",fabulous food satisfying hunger forever,,0,,1
sense_ælūton.2,entry_ælūton,густое пиво,heavy beer,,0,,2
sense_ælūton.3,entry_ælūton,"пиво, в котором выварены курдюки или мясо",beer in which tail fat or meat is boiled,,0,,3
